SMILES,Predicted_activity,Probability
Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(C)(C)C)C2SC1,1,0.7035990357398987
Cc1cnn(Cc2ccc(N)nc2C)c(=O)c1,0,0.9906898736953735
CN1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.9405321478843689
CNCCC(O)c1ccc(C)cc1OC,0,0.9957007765769958
CN1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.9405321478843689
CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.9213360548019409
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12C,1,0.9216480255126953
CN1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.9405321478843689
COc1c(C(C)(C)C)ccc(C)c1C,0,0.9969958066940308
CC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CCN(C)C4)c3c2)C1,1,0.8993147015571594
CCCCCCCCCCc1cc(C)cnc1C,0,0.9719040393829346
