SMILES,Predicted_activity,Probability
COC1(C2CC(O)C(N)C(=O)C(O)C(N)C3C(O)C(O)C(O)C3O2)C(C)C(O)C1O,0,0.9952273368835449
CC(O)CC1C(=O)NCC(C)C(O)C(O)C(O)C1O,0,0.9988000392913818
CON=C(C(=O)O)c1ccc([N+](=O)[O-])o1,0,0.9063667058944702
CCn1cc(C(=O)O)c2cccnc21,0,0.9819319248199463
CCCCCCCCCCCCc1ccccc1OC,0,0.9871243238449097
CON=C(O)C1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.9563937783241272
CCn1nc(C)c2ccccc21,0,0.9980085492134094
CN(C)CCOC(=O)OC1c2ccccc2-c2ccccc21,0,0.9057904481887817
CC(=O)Oc1ccc(C)c2cccnc12,0,0.9303407669067383
CCC=CC(O)C(=O)Nc1csc(N)n1,0,0.8110275268554688
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(CSc3nncn3C)CSC12)c1csc(O)n1,1,0.9182543754577637
CO[PH](O)(Br)OOO,0,0.9994476437568665
CC1C=COC2(C)OC(O)C(O)C(N)C3OC1OC32C,0,0.9812100529670715
CCC1C(O)C(O)C(O)C(C)C1OC1OC(C)CCOC1O,0,0.9929282069206238
CCCCCCCCCCCCCCCC[N+](C)(C)CC(C)(C)C[O-],0,0.9774551391601562
CC(=O)OC1=CC=C2CSC1C2CC(N)=O,0,0.9986631870269775
[C-]C[N+](C)(C)CCCCCCCCCCCCCCCC,0,0.9973129630088806
CCn1cc(C(=O)O)c2c1C(C)(N1CCNCC1)C=C2,0,0.9836253523826599
Cc1cc(O)c(CN(C)C)c2ncccc12,0,0.9905789494514465
Cc1cc(C)c2cccnc2c1C(=O)O,0,0.9910150170326233
O=C1C=C2C(O)CC2OC1,0,0.9939742684364319
Nc1ccc([N+](=O)[O-])o1,0,0.9734752774238586
Cc1cc(C)c2cccnc2c1O,0,0.989138662815094
COc1c(C)ccc(C)c1O,0,0.9944508671760559
CCn1cc(C(=O)O)c2ccc(N3CCNCC3)cc21,0,0.5134633183479309
CC1C2CC1C(=O)O2,0,0.9992631077766418
[C-][N+]O[N+](C)CCCCCCCCCCCCCCCC,0,0.996482253074646
COC(=O)NC1OC2C(=O)C12,0,0.9910786747932434
CCn1cc(C)cc(O)c1=O,0,0.9551295042037964
CCn1cc(C(=O)O)cc1OC,0,0.9923525452613831
CCn1nc(C(=O)O)c2ccnn21,0,0.9983773231506348
CC(=O)OCC1C(N)C(C)=C(C(=O)[O-])NC(=O)C(OC(N)=O)OC(C)C1O,0,0.990721583366394
CN(c1ccccc1)c1ccccc1,0,0.9974765181541443
O=C(O)OC1C(=O)C(O)C1O,0,0.9894810914993286
