SMILES,Probability
COc1cccc(C[NH2+]CC(O)C2Cc3cccc(c3)OCCC(C)Nc3cc(Cc4ccccc4)cc(c3)C(=O)N2)c1,0.5230964422225952
CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cc(F)cc(F)c4)cc32)N=C1N,0.5665876269340515
CCCN(CCC)C(=O)c1cc2cc(c1)C(O)C([NH2+]Cc1cccc(C(C)(C)C)c1)CC(Cc1cc(F)cc(F)c1)NC2=O,0.630747377872467
CN1C(=O)C(c2ccc(OC(F)F)cc2)(c2ccc(OC(F)F)cc2)N=C1N,0.5944745540618896
CC1=NC(c2cccc(-c3ccccc3)c2)(c2ccncc2F)C(=O)N1C,0.6623554229736328
CCCCNCCCNC(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21,0.5555121302604675
COCC(=O)NC(Cc1ccc(F)c(OC)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,0.8254287838935852
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,0.7652685642242432
CCCN(CCC)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21,0.5987775921821594
CCC=Cc1cccc(C2(c3cccc(-c4ccccc4F)c3)N=C(N)N(C)C2=O)c1,0.6814104318618774
COCC#Cc1cc(C2(c3cnn(C)c3)N=C(N)N(C)C2=O)ccc1F,0.8539106249809265
CC(C)(O)Nc1ccc2cc(-c3ccccc3F)ccc2n1,0.4374225437641144
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F,0.6922861933708191
COc1cccc(C[NH2+]CC(O)N(CC(C)C)C(=O)C(CC(=O)NCC(O)C(Cc2ccc(F)c(OC)c2)NC(C)=O)C(C)C)c1,0.7233525514602661
CCCCCn1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)C3=CC2=CC=CC(F)=C3)cn1,0.4496341347694397
COCOCC#Cc1cc(C2(c3ccc(OC(F)F)c(C)c3)N=C(N)N(C)C2=O)ccc1O,0.8328777551651001
CCCN(CCO)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c2cccnc21,0.8055290579795837
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,0.7652685642242432
CN1C(=O)C(c2cccnc2)(c2cccc(-c3cncnc3)c2)N=C1N,0.6595152616500854
CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4ccccc4Cl)cc32)N=C1N,0.5954709649085999
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCCCC1,0.40380018949508667
CON=C(C(N)=O)c1cc(C(C)O)cc(C(C(=O)NC(Cc2cc(F)cc(F)c2)C(C)C)C(O)C[NH2+]Cc2ccncc2)c1,0.7624617218971252
CCc1cccc(C2(c3cccc(C(F)(F)F)c3)N=C(N)N(C)C2=O)c1,0.5221832394599915
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,0.7652685642242432
CN1C(=O)C(c2ccc(OC(F)F)cc2)(c2ccc(F)c(-c3ccccc3CCCCF)c2)N=C1O,0.7502411007881165
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,0.7652685642242432
COCOC1C[NH2+]C(C(O)C(Cc2cc(F)cc(Cl)c2)NC(=O)C(CCc2ccccc2)N2CCC(NC(C)=O)(C(C)C)C2=O)C1,0.6711918711662292
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,0.7652685642242432
CC1=NC(c2cccc(-c3cccnc3F)c2)(c2cnn(CC(C)(C)C)c2)C(=O)N1C,0.764292299747467
CC(=O)NC(Cc1cc(F)cc(Cl)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,0.78150874376297
COc1ccc(C2=NC(c3cccc(-c4cccnc4)c3)(c3ccnc(C(F)F)c3)C(=O)NCC2)cc1,0.6602808237075806
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C4CCOCC4)cc13)N(C)S(=O)(=O)CC2,0.7379677891731262
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,0.7652685642242432
CC(=O)NC(Cc1cc(F)cc(Cl)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCCCC1,0.424910306930542
CC(=O)NC(Cc1cc(Cl)cc(Cl)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,0.7533935308456421
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,0.7652685642242432
