SMILES,Predicted_activity,Probability
CC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8832944631576538
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CNCCCCCCC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.9647257924079895
CCOC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8563404083251953
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8832944631576538
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8832944631576538
CCCN1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.9308534264564514
NC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8884478211402893
CN1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)C1,1,0.9296661019325256
CC(C)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.9586541056632996
CC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8832944631576538
CC1CCC(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)C1,1,0.7795932292938232
NC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8884478211402893
CCN1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.9478779435157776
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CC(C)C1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.9147716760635376
NC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8884478211402893
COC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)C1,1,0.9016570448875427
CC1CC(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.6775283813476562
CC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8832944631576538
Cn1ncnc1SCC1=C(C(=O)O)N2C(=O)C(NS(C)(=O)=O)C2SC1,0,0.9498425126075745
CN1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)C1,1,0.9296661019325256
CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.9213360548019409
CC(=O)OC1C(=O)n2c1nc(N1CCNCC1)c2C(=O)O,0,0.9893285632133484
CN(C)C1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8795042634010315
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CN(C)C1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.9331246018409729
CC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8832944631576538
CC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CNC1,1,0.9109234809875488
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CCN1,1,0.8833326101303101
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CN1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.9405321478843689
CN1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.9405321478843689
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CNC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.9392977356910706
CC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8832944631576538
CCCCCCCCCCCCCCCC[N+](C)(C)OC(Br)CC1CC1O,0,0.9697214365005493
NC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8884478211402893
CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.9213360548019409
CC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8832944631576538
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CCOC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.9265080690383911
CC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C)c3c2)CC1,1,0.7803784608840942
CC1CC(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)C1,1,0.7483000159263611
CN1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.9405321478843689
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
CC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)CC1,1,0.8832944631576538
CC(=O)OOC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.9166659116744995
CC(=O)OC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,1,0.927137017250061
